STK_DATE,STK_CODE,STK_NAME,STK_PREV,STK_HIGH,STK_LOW,STK_CLOS,STK_VOLM,STK_AMNT,STK_INDX,STK_PIDX,STK_ASKP,STK_ASKV,STK_ASKF,STK_BIDP,STK_BIDV,STK_BIDF,STK_FHIG,STK_FLOW,STK_FCLO,STK_OPEN
2019-10-23,ELSA,Elnusa Tbk.,328.0,330.0,324.0,328.0,8624500,2817001800.0,82.0,0.0,328.0,505500,J,326.0,2588000,B,3.85,2.26,1.06,0.0
2019-10-23,ELTY,Bakrieland Development Tbk.,50.0,0.0,0.0,50.0,0,0.0,10.309,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
2019-10-23,EMDE,Megapolitan Developments Tbk.,232.0,232.0,232.0,232.0,30000,6960000.0,92.8,0.0,232.0,70000,J,206.0,100,B,3.85,2.26,1.06,0.0
2019-10-23,EMTK,Elang Mahkota Teknologi Tbk.,5550.0,5550.0,5550.0,5550.0,300,1665000.0,770.834,0.0,5300.0,1000,J,4600.0,2000,B,3.85,2.26,1.06,0.0
2019-10-23,ENRG,Energi Mega Persada Tbk.,57.0,57.0,56.0,56.0,7920900,443603900.0,4.669,0.0,57.0,11319800,J,56.0,89400,B,3.85,2.26,1.06,0.0
2019-10-23,ENVY,Envy Technologies Indonesia Tbk.,2210.0,2340.0,2200.0,2320.0,20382700,46408542000.0,627.028,0.0,2330.0,209700,J,2320.0,578100,B,3.85,2.26,1.06,0.0
2019-10-23,EPMT,Enseval Putera Megatrading Tbk.,2100.0,2100.0,2100.0,2100.0,1900,3990000.0,1469.261,0.0,2480.0,402800,J,2100.0,7000,B,3.85,2.26,1.06,0.0
2019-10-23,ERAA,Erajaya Swasembada Tbk.,1815.0,1820.0,1765.0,1800.0,19801700,35544244000.0,180.0,0.0,1800.0,3700,J,1795.0,60900,B,3.85,2.26,1.06,1815.0
2019-10-23,ERTX,Eratex Djaja Tbk.,138.0,137.0,135.0,137.0,600,81200.0,58.147,0.0,135.0,2000,J,123.0,100,B,3.85,2.26,1.06,0.0
2019-10-23,ESSA,Surya Esa Perkasa Tbk.,278.0,284.0,270.0,274.0,11578600,3200017200.0,510.138,0.0,276.0,148500,J,274.0,450000,B,3.85,2.26,1.06,0.0
2019-10-23,ESTI,Ever Shine Tex Tbk.,100.0,101.0,100.0,100.0,1324500,132845400.0,40.16,0.0,101.0,1026900,J,100.0,22136500,B,3.85,2.26,1.06,0.0
2019-10-23,ETWA,Eterindo Wahanatama Tbk,77.0,78.0,77.0,78.0,89400,6951500.0,6.424,0.0,78.0,10300,J,77.0,34200,B,3.85,2.26,1.06,0.0
2019-10-23,EXCL,XL Axiata Tbk.,3520.0,3530.0,3470.0,3480.0,11054400,38730085000.0,176.613,0.0,3500.0,84900,J,3480.0,206600,B,3.85,2.26,1.06,3510.0
2019-10-23,FAST,Fast Food Indonesia Tbk.,2830.0,2830.0,2800.0,2800.0,1000,2827000.0,4403.555,0.0,2800.0,1900,J,2570.0,200,B,3.85,2.26,1.06,0.0
2019-10-23,FASW,Fajar Surya Wisesa Tbk.,7550.0,7575.0,7575.0,7575.0,16800,127260000.0,1735.952,0.0,7800.0,100,J,7600.0,2000,B,3.85,2.26,1.06,0.0
2019-10-23,FILM,MD Pictures Tbk.,238.0,248.0,236.0,238.0,8882200,2139395200.0,113.334,0.0,240.0,80700,J,238.0,550400,B,3.85,2.26,1.06,0.0
2019-10-23,FINN,First Indo American Leasing Tbk.,50.0,50.0,50.0,50.0,89300,4465000.0,47.62,0.0,50.0,24641100,J,0.0,0,B,3.85,2.26,1.06,0.0
2019-10-23,FIRE,Alfa Energi Investama Tbk.,2490.0,2490.0,2450.0,2480.0,42772100,105962928000.0,496.0,0.0,2490.0,21400,J,2480.0,7900,B,3.85,2.26,1.06,0.0
2019-10-23,FIRE-W,Waran Seri I Alfa Energi Investama Tbk.,1800.0,0.0,0.0,1800.0,0,0.0,180000.0,0.0,0.0,0,J,10.0,500000,B,3.85,2.26,1.06,0.0
2019-10-23,FISH,FKS Multi Agro Tbk.,3000.0,3000.0,3000.0,3000.0,100,300000.0,2400.0,0.0,3400.0,200,J,2350.0,700,B,3.85,2.26,1.06,0.0
2019-10-23,FITT,Hotel Fitra International Tbk.,86.0,95.0,86.0,95.0,17946300,1641711000.0,93.138,0.0,96.0,2266500,J,95.0,1620000,B,3.85,2.26,1.06,0.0
2019-10-23,FITT-W,Waran Seri I Hotel Fitra International T,32.0,39.0,32.0,35.0,4262000,151380400.0,3500.0,0.0,36.0,28500,J,35.0,203000,B,3.85,2.26,1.06,0.0
2019-10-23,FMII,Fortune Mate Indonesia Tbk,730.0,550.0,550.0,550.0,1500,825000.0,550.0,0.0,710.0,1000,J,550.0,700,B,3.85,2.26,1.06,0.0
2019-10-23,FOOD,Sentra Food Indonesia Tbk.,132.0,133.0,123.0,128.0,738200,93120100.0,94.815,0.0,129.0,100,J,128.0,27600,B,3.85,2.26,1.06,0.0
2019-10-23,FORU,Fortune Indonesia Tbk,118.0,114.0,114.0,114.0,1100,125400.0,87.693,0.0,114.0,500,J,111.0,5500,B,3.85,2.26,1.06,0.0
2019-10-23,FORZ,Forza Land Indonesia Tbk.,970.0,975.0,955.0,975.0,47523600,45735868000.0,443.182,0.0,980.0,196700,J,955.0,900,B,3.85,2.26,1.06,0.0
2019-10-23,FORZ-W,Waran Seri I Forza Land Indonesia Tbk.,610.0,0.0,0.0,610.0,0,0.0,61000.0,0.0,0.0,0,J,610.0,20000,B,3.85,2.26,1.06,0.0
2019-10-23,FPNI,Lotte Chemical Titan Tbk.,131.0,131.0,128.0,128.0,182800,23520200.0,38.826,0.0,129.0,53000,J,128.0,75300,B,3.85,2.26,1.06,0.0
2019-10-23,FREN,Smartfren Telecom Tbk.,157.0,159.0,148.0,150.0,158637000,24171499500.0,8.334,0.0,151.0,719000,J,150.0,75200,B,3.85,2.26,1.06,0.0
2019-10-23,FREN-W,Waran Seri II Smartfren Telecom Tbk.,95.0,95.0,87.0,90.0,674500,60145300.0,9000.0,0.0,90.0,89700,J,88.0,53000,B,3.85,2.26,1.06,0.0
2019-10-23,FUJI,Fuji Finance Indonesia Tbk.,117.0,135.0,115.0,116.0,34325500,4320862500.0,105.455,0.0,117.0,10200,J,116.0,165100,B,3.85,2.26,1.06,0.0
2019-10-23,GAMA,Gading Development Tbk.,50.0,50.0,50.0,50.0,1000,50000.0,47.62,0.0,50.0,6953100,J,0.0,0,B,3.85,2.26,1.06,0.0
2019-10-23,GDST,Gunawan Dianjaya Steel Tbk.,87.0,89.0,85.0,85.0,305600,26258400.0,53.125,0.0,87.0,400,J,85.0,173000,B,3.85,2.26,1.06,0.0
2019-10-23,GDYR,Goodyear Indonesia Tbk.,1985.0,0.0,0.0,1985.0,0,0.0,1588.0,0.0,2000.0,1000,J,1710.0,1000,B,3.85,2.26,1.06,0.0
2019-10-23,GEMA,Gema Grahasarana Tbk.,368.0,368.0,368.0,368.0,40000,14720000.0,817.778,0.0,368.0,190000,J,320.0,5000,B,3.85,2.26,1.06,0.0
2019-10-23,GEMS,Golden Energy Mines Tbk.,2550.0,0.0,0.0,2550.0,0,0.0,102.0,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
2019-10-23,GGRM,Gudang Garam Tbk.,51475.0,51950.0,50400.0,51025.0,1776100,90381455000.0,1991.22,0.0,51050.0,100,J,51025.0,7700,B,3.85,2.26,1.06,51000.0
